291	4	382	5	0
407	4	313	5	0
387	4	264	5	0
223	4	156	5	0
387	4	446	5	0
260	4	170	5	0
403	8	1	5	0
379	4	102	5	0
127	4	446	5	0
223	4	184	5	0
260	4	1	5	0
204	4	174	5	0
135	4	184	5	0
407	4	377	5	0
403	8	170	5	0
447	4	121	5	0
44	4	290	5	0
407	4	394	5	0
243	4	1	5	0
291	4	197	5	0
45	4	398	5	0
44	4	377	5	0
223	4	264	5	0
90	4	170	5	0
127	4	75	5	0
437	4	75	5	0
243	8	313	5	0
127	4	295	5	0
94	4	313	5	0
94	4	129	5	0
243	4	174	5	0
90	4	274	5	0
387	4	75	5	0
223	4	445	5	0
30	4	119	5	0
379	4	184	5	0
0	4	290	5	0
142	4	274	5	0
373	4	377	5	0
223	4	102	5	0
350	4	75	5	0
130	4	313	5	0
127	4	121	5	0
311	4	156	5	0
94	4	184	5	0
243	4	274	5	0
437	4	360	5	0
30	4	283	5	0
187	4	102	5	0
15	4	184	5	0
223	4	295	5	0
80	4	102	5	0
45	4	290	5	0
223	4	119	5	0
437	4	283	5	0
350	4	313	5	0
243	4	75	5	0
387	4	170	5	0
373	4	394	5	0
386	4	184	5	0
387	4	290	5	0
30	4	382	5	0
350	4	394	5	0
387	4	295	5	0
30	4	274	5	0
45	4	174	5	0
80	4	184	5	0
127	4	264	5	0
407	4	274	5	0
90	4	283	5	0
94	4	290	5	0
425	4	394	5	0
135	4	313	5	0
437	4	274	5	0
350	4	184	5	0
187	4	174	5	0
407	4	119	5	0
373	4	274	5	0
204	4	184	5	0
350	4	360	5	0
30	4	1	5	0
407	4	75	5	0
407	4	102	5	0
127	4	445	5	0
135	4	377	5	0
135	4	394	5	0
437	4	398	5	0
30	4	295	5	0
243	4	170	5	0
130	4	290	5	0
387	4	382	5	0
127	4	274	5	0
425	4	170	5	0
0	4	274	5	0
223	4	377	5	0
44	4	274	5	0
44	4	184	5	0
142	4	156	5	0
387	4	445	5	0
311	4	445	5	0
257	8	382	5	0
15	4	102	5	0
207	4	445	5	0
207	4	382	5	0
387	4	283	5	0
44	4	264	5	0
142	4	445	5	0
44	4	156	5	0
223	4	1	5	0
425	4	313	5	0
447	4	264	5	0
204	4	170	5	0
223	4	170	5	0
373	4	119	5	0
379	4	290	5	0
223	4	174	5	0
187	4	119	5	0
30	4	394	5	0
447	4	197	5	0
447	4	156	5	0
437	4	174	5	0
44	4	121	5	0
223	4	382	5	0
45	4	184	5	0
142	4	446	5	0
142	4	394	5	0
204	4	295	5	0
407	4	156	5	0
51	4	313	5	0
350	4	295	5	0
187	4	274	5	0
403	8	274	5	0
350	4	1	5	0
135	4	274	5	0
44	4	197	5	0
350	4	377	5	0
379	4	129	5	0
0	4	170	5	0
311	4	446	5	0
135	4	119	5	0
30	4	446	5	0
0	4	1	5	0
30	4	445	5	0
15	4	283	5	0
142	4	121	5	0
135	4	75	5	0
30	4	377	5	0
187	4	283	5	0
437	4	377	5	0
135	4	102	5	0
0	4	119	5	0
243	8	394	5	0
373	4	170	5	0
257	8	445	5	0
350	4	283	5	0
407	4	174	5	0
260	4	295	5	0
51	4	102	5	0
403	8	377	5	0
403	8	360	5	0
45	4	75	5	0
407	4	170	5	0
387	4	184	5	0
51	4	394	5	0
0	4	377	5	0
249	4	102	5	0
90	4	398	5	0
15	4	274	5	0
403	8	283	5	0
130	4	394	5	0
45	4	274	5	0
387	4	377	5	0
90	4	119	5	0
373	4	184	5	0
407	4	283	5	0
373	4	75	5	0
407	4	446	5	0
387	4	274	5	0
204	4	377	5	0
187	4	394	5	0
44	4	446	5	0
44	4	394	5	0
437	4	119	5	0
30	4	290	5	0
0	4	295	5	0
127	4	283	5	0
243	8	290	5	0
425	4	184	5	0
373	4	283	5	0
15	4	398	5	0
142	4	119	5	0
260	4	377	5	0
379	4	394	5	0
437	4	290	5	0
204	4	290	5	0
243	4	102	5	0
0	4	184	5	0
260	4	283	5	0
243	4	398	5	0
387	4	398	5	0
373	4	174	5	0
387	4	394	5	0
142	4	184	5	0
425	4	102	5	0
437	4	102	5	0
127	4	1	5	0
249	4	394	5	0
90	4	295	5	0
127	4	156	5	0
257	8	446	5	0
142	4	295	5	0
187	4	1	5	0
260	4	184	5	0
403	8	290	5	0
260	4	174	5	0
207	4	264	5	0
407	4	382	5	0
142	4	75	5	0
0	4	283	5	0
257	8	264	5	0
127	4	184	5	0
0	4	394	5	0
15	4	174	5	0
30	4	398	5	0
386	4	290	5	0
127	4	170	5	0
135	4	174	5	0
437	4	170	5	0
44	4	295	5	0
90	4	394	5	0
135	4	170	5	0
437	4	1	5	0
51	4	184	5	0
142	4	377	5	0
249	4	313	5	0
373	4	102	5	0
44	4	75	5	0
207	4	121	5	0
291	4	264	5	0
44	4	119	5	0
142	4	1	5	0
187	4	295	5	0
311	4	121	5	0
257	8	156	5	0
30	4	264	5	0
142	4	264	5	0
260	4	102	5	0
204	4	119	5	0
135	4	283	5	0
243	4	295	5	0
90	4	1	5	0
425	4	290	5	0
204	4	398	5	0
407	4	197	5	0
223	4	398	5	0
187	4	398	5	0
373	4	295	5	0
447	4	446	5	0
403	8	102	5	0
30	4	184	5	0
44	4	1	5	0
387	4	121	5	0
44	4	102	5	0
0	4	102	5	0
407	4	295	5	0
260	4	119	5	0
437	4	394	5	0
45	4	313	5	0
204	4	102	5	0
386	4	102	5	0
142	4	174	5	0
204	4	274	5	0
223	4	197	5	0
260	4	274	5	0
291	4	156	5	0
387	4	119	5	0
187	4	377	5	0
204	4	283	5	0
0	4	398	5	0
387	4	197	5	0
407	4	264	5	0
15	4	295	5	0
187	4	290	5	0
350	4	274	5	0
291	4	445	5	0
15	4	290	5	0
44	4	174	5	0
142	4	170	5	0
311	4	264	5	0
447	4	382	5	0
45	4	1	5	0
249	4	184	5	0
373	4	398	5	0
350	4	398	5	0
223	4	121	5	0
15	4	75	5	0
44	4	170	5	0
407	4	398	5	0
187	4	184	5	0
127	4	197	5	0
291	4	121	5	0
243	4	377	5	0
45	4	283	5	0
44	4	445	5	0
45	4	119	5	0
223	4	75	5	0
223	4	290	5	0
65	8	170	5	0
127	4	394	5	0
243	4	119	5	0
291	4	446	5	0
204	4	394	5	0
15	4	1	5	0
260	4	394	5	0
90	4	75	5	0
204	4	1	5	0
387	4	1	5	0
15	4	170	5	0
437	4	184	5	0
45	4	170	5	0
187	4	75	5	0
403	8	174	5	0
127	4	398	5	0
45	4	295	5	0
135	4	295	5	0
387	4	102	5	0
243	4	184	5	0
243	8	102	5	0
30	4	121	5	0
260	4	75	5	0
447	4	445	5	0
387	4	174	5	0
260	4	398	5	0
134	4	442	9	0
407	8	442	9	0
335	4	442	9	0
76	4	337	10	0
335	4	31	10	0
400	4	100	10	0
204	4	304	10	0
416	4	155	10	0
386	4	337	10	0
76	4	100	10	0
135	4	31	10	0
350	4	79	10	0
142	4	167	10	0
171	4	100	10	0
144	4	52	10	0
437	4	337	10	0
432	8	337	10	0
395	4	344	10	0
106	8	52	10	0
173	4	409	10	0
177	8	74	10	0
15	4	409	10	0
53	4	79	10	0
182	4	31	10	0
44	4	48	10	0
311	8	304	10	0
132	4	6	10	0
258	8	304	10	0
450	4	31	10	0
0	4	48	10	0
296	4	337	10	0
416	4	358	10	0
373	4	74	10	0
137	4	202	10	0
177	4	100	10	0
395	4	202	10	0
173	8	304	10	0
326	4	100	10	0
432	8	100	10	0
386	4	316	10	0
335	4	11	10	0
258	8	31	10	0
225	4	337	10	0
361	4	304	10	0
90	4	155	10	0
416	4	48	10	0
403	4	409	10	0
373	4	167	10	0
53	4	100	10	0
34	4	100	10	0
45	4	6	10	0
15	8	79	10	0
137	4	316	10	0
403	4	11	10	0
114	4	18	10	0
135	4	79	10	0
407	4	358	10	0
127	8	31	10	0
106	8	18	10	0
198	4	31	10	0
350	4	281	10	0
343	4	79	10	0
223	8	281	10	0
132	4	18	10	0
347	4	31	10	0
388	4	409	10	0
450	4	79	10	0
355	8	31	10	0
387	4	79	10	0
350	4	74	10	0
296	4	304	10	0
261	4	337	10	0
336	4	281	10	0
127	4	316	10	0
347	4	100	10	0
122	4	6	10	0
57	4	337	10	0
53	4	31	10	0
306	4	337	10	0
234	4	358	10	0
57	4	202	10	0
306	4	52	10	0
39	4	281	10	0
187	4	18	10	0
30	8	337	10	0
19	4	74	10	0
437	4	79	10	0
392	4	52	10	0
355	8	52	10	0
117	4	358	10	0
386	4	79	10	0
7	4	52	10	0
187	4	202	10	0
238	4	254	10	0
350	4	180	10	0
106	8	281	10	0
427	4	281	10	0
177	8	11	10	0
395	4	48	10	0
92	4	18	10	0
141	4	337	10	0
34	4	6	10	0
345	4	304	10	0
19	8	18	10	0
106	4	358	10	0
115	4	18	10	0
187	4	316	10	0
210	8	304	10	0
144	4	337	10	0
301	4	18	10	0
21	8	18	10	0
127	4	202	10	0
416	4	202	10	0
335	4	79	10	0
301	4	100	10	0
53	4	52	10	0
400	4	281	10	0
387	4	282	10	0
355	8	337	10	0
60	4	18	10	0
414	4	281	10	0
7	4	79	10	0
107	4	100	10	0
238	4	304	10	0
144	4	79	10	0
127	4	281	10	0
253	4	100	10	0
331	4	31	10	0
177	4	31	10	0
88	4	100	10	0
115	4	52	10	0
117	4	55	10	0
130	4	167	10	0
416	4	344	10	0
106	8	304	10	0
142	4	358	10	0
338	4	337	10	0
165	4	100	10	0
236	4	52	10	0
15	4	74	10	0
30	4	344	10	0
39	4	6	10	0
173	4	18	10	0
173	4	155	10	0
417	8	321	10	0
256	4	18	10	0
395	4	155	10	0
214	4	55	10	0
4	4	337	10	0
15	4	18	10	0
39	4	79	10	0
232	4	304	10	0
0	4	100	10	0
28	4	6	10	0
177	8	52	10	0
258	8	337	10	0
301	4	6	10	0
204	4	18	10	0
249	4	337	10	0
249	4	79	10	0
271	4	31	10	0
443	4	100	10	0
271	4	79	10	0
395	4	316	10	0
103	4	304	10	0
96	4	31	10	0
115	4	304	10	0
388	8	304	10	0
137	8	337	10	0
94	8	31	10	0
71	4	18	10	0
437	4	254	10	0
137	8	31	10	0
253	4	31	10	0
343	4	18	10	0
103	4	337	10	0
443	4	304	10	0
416	8	100	10	0
107	4	337	10	0
25	8	337	10	0
130	4	18	10	0
338	4	79	10	0
172	4	18	10	0
30	4	358	10	0
19	4	11	10	0
387	4	55	10	0
187	4	6	10	0
336	4	337	10	0
437	4	52	10	0
260	4	281	10	0
407	4	74	10	0
115	4	79	10	0
417	4	6	10	0
395	4	167	10	0
389	4	6	10	0
142	4	282	10	0
179	4	316	10	0
106	4	167	10	0
65	4	316	10	0
255	8	31	10	0
71	4	31	10	0
450	4	100	10	0
407	4	281	10	0
403	4	337	10	0
90	4	316	10	0
392	4	304	10	0
416	4	11	10	0
249	4	52	10	0
299	4	18	10	0
7	4	18	10	0
299	4	6	10	0
173	4	316	10	0
68	4	390	10	0
183	4	52	10	0
44	4	409	10	0
65	4	6	10	0
46	4	52	10	0
71	4	304	10	0
291	4	18	10	0
68	4	11	10	0
177	8	48	10	0
44	8	6	10	0
57	4	48	10	0
25	8	79	10	0
108	4	304	10	0
437	4	100	10	0
425	4	390	10	0
76	4	281	10	0
223	4	18	10	0
331	4	6	10	0
414	4	61	10	0
392	4	337	10	0
66	4	337	10	0
236	4	281	10	0
256	4	6	10	0
127	4	155	10	0
223	4	404	10	0
216	4	304	10	0
187	4	31	10	0
187	4	358	10	0
335	4	55	10	0
15	4	180	10	0
122	4	337	10	0
299	4	337	10	0
0	4	79	10	0
106	8	100	10	0
403	4	282	10	0
407	4	11	10	0
432	8	31	10	0
177	4	79	10	0
30	8	31	10	0
106	4	6	10	0
104	4	254	10	0
255	8	79	10	0
224	4	337	10	0
53	4	304	10	0
437	4	55	10	0
388	4	18	10	0
345	4	337	10	0
182	4	6	10	0
179	4	74	10	0
403	4	304	10	0
355	8	18	10	0
103	4	100	10	0
130	4	409	10	0
165	4	52	10	0
216	4	31	10	0
416	4	316	10	0
261	4	254	10	0
395	4	11	10	0
130	4	79	10	0
234	4	100	10	0
278	4	100	10	0
142	4	316	10	0
379	4	254	10	0
215	8	337	10	0
214	8	52	10	0
127	4	11	10	0
450	4	281	10	0
44	4	281	10	0
94	4	281	10	0
188	4	52	10	0
65	4	358	10	0
373	4	100	10	0
165	4	304	10	0
400	4	337	10	0
267	4	79	10	0
243	4	79	10	0
338	4	281	10	0
15	4	48	10	0
443	4	254	10	0
0	4	180	10	0
173	4	358	10	0
414	4	167	10	0
80	4	6	10	0
187	4	282	10	0
142	4	79	10	0
92	4	100	10	0
106	4	11	10	0
389	4	31	10	0
141	4	18	10	0
68	4	409	10	0
369	4	79	10	0
216	4	167	10	0
348	4	31	10	0
187	4	180	10	0
139	4	52	10	0
214	8	79	10	0
299	4	281	10	0
47	4	281	10	0
117	4	79	10	0
44	4	344	10	0
183	4	281	10	0
57	4	281	10	0
96	4	18	10	0
127	8	281	10	0
223	8	31	10	0
335	4	304	10	0
267	4	100	10	0
320	4	31	10	0
223	4	61	10	0
414	4	254	10	0
232	4	31	10	0
66	4	52	10	0
198	4	6	10	0
117	4	282	10	0
71	4	79	10	0
142	4	52	10	0
108	4	79	10	0
387	4	100	10	0
93	4	254	10	0
132	4	180	10	0
355	8	6	10	0
15	4	6	10	0
114	4	31	10	0
350	4	100	10	0
92	4	79	10	0
25	8	31	10	0
214	4	358	10	0
4	4	79	10	0
19	4	55	10	0
223	8	52	10	0
339	4	79	10	0
65	4	48	10	0
173	4	6	10	0
187	4	48	10	0
403	4	100	10	0
30	8	6	10	0
71	4	52	10	0
249	4	18	10	0
0	4	61	10	0
407	4	409	10	0
311	8	79	10	0
204	4	6	10	0
379	4	337	10	0
127	4	18	10	0
177	8	61	10	0
386	4	61	10	0
30	8	79	10	0
21	8	52	10	0
326	4	79	10	0
214	8	18	10	0
179	4	48	10	0
142	4	390	10	0
130	4	281	10	0
57	4	18	10	0
132	8	100	10	0
427	4	6	10	0
232	4	18	10	0
223	8	337	10	0
348	4	79	10	0
127	8	304	10	0
395	4	55	10	0
387	4	11	10	0
30	4	11	10	0
373	4	79	10	0
207	4	304	10	0
348	4	100	10	0
34	4	337	10	0
108	4	18	10	0
291	4	167	10	0
45	4	100	10	0
256	4	100	10	0
177	8	155	10	0
94	4	74	10	0
39	4	31	10	0
179	4	202	10	0
0	4	52	10	0
173	8	100	10	0
71	4	100	10	0
44	8	100	10	0
207	4	55	10	0
80	4	31	10	0
90	4	281	10	0
127	8	52	10	0
379	4	6	10	0
68	4	358	10	0
386	4	344	10	0
443	4	6	10	0
19	8	31	10	0
177	8	180	10	0
320	4	6	10	0
395	4	74	10	0
130	4	100	10	0
256	4	337	10	0
130	4	180	10	0
224	4	79	10	0
291	4	31	10	0
15	4	202	10	0
345	4	79	10	0
395	4	337	10	0
258	8	100	10	0
350	8	129	10	0
187	4	11	10	0
326	4	31	10	0
296	4	281	10	0
416	8	304	10	0
345	4	6	10	0
44	4	282	10	0
30	4	48	10	0
173	4	202	10	0
224	4	100	10	0
28	4	79	10	0
253	4	6	10	0
414	4	52	10	0
57	4	79	10	0
177	8	282	10	0
350	4	337	10	0
127	4	52	10	0
106	4	52	10	0
395	4	358	10	0
388	4	358	10	0
419	4	18	10	0
7	4	100	10	0
182	4	100	10	0
0	4	344	10	0
25	4	74	10	0
106	4	180	10	0
127	4	358	10	0
187	4	167	10	0
47	4	304	10	0
326	4	18	10	0
171	4	337	10	0
179	4	281	10	0
177	8	316	10	0
336	4	18	10	0
355	8	100	10	0
137	8	52	10	0
253	4	52	10	0
403	4	316	10	0
171	4	304	10	0
387	4	18	10	0
189	8	79	10	0
15	8	100	10	0
132	8	304	10	0
343	4	281	10	0
96	4	304	10	0
187	4	344	10	0
311	4	61	10	0
414	4	337	10	0
247	4	281	10	0
132	8	281	10	0
437	4	6	10	0
134	4	304	10	0
267	4	31	10	0
234	4	63	10	0
249	4	6	10	0
127	8	79	10	0
437	4	18	10	0
92	4	337	10	0
386	4	6	10	0
425	8	100	10	0
329	4	304	10	0
260	4	31	10	0
53	4	6	10	0
350	4	167	10	0
348	4	167	10	0
130	4	358	10	0
179	4	11	10	0
106	4	155	10	0
443	4	31	10	0
15	8	52	10	0
95	8	281	10	0
427	4	79	10	0
5	4	6	10	0
177	8	63	10	0
127	8	337	10	0
137	4	18	10	0
0	4	18	10	0
396	4	337	10	0
122	4	52	10	0
416	4	409	10	0
326	4	6	10	0
135	4	281	10	0
171	4	6	10	0
142	4	18	10	0
338	4	167	10	0
261	4	6	10	0
369	4	6	10	0
347	4	281	10	0
403	4	74	10	0
261	4	100	10	0
388	8	281	10	0
130	4	155	10	0
373	4	337	10	0
132	4	74	10	0
57	4	61	10	0
117	4	155	10	0
311	8	281	10	0
234	4	316	10	0
187	4	409	10	0
179	4	18	10	0
182	4	52	10	0
127	8	100	10	0
338	4	100	10	0
